Text_Type,Chapter,Shloka,Charan,Start_sec,End_sec,Transcript_Devanagari,Expected_Text_From_CSV,Words,Confidence,Status,Notes
Shloka,14,11,A,213,218,सर्वद्वारेषु देहेऽस्मिन्,सर्वद्वारेषु देहेऽस्मिन्,"सर्वद्वारेषु, देहे, अस्मिन्",High,Correct,Exact match
Shloka,14,11,B,218,222.5,प्रकाश उपजायते,प्रकाश उपजायते,"प्रकाशः, उपजायते",High,Correct,Exact match
Shloka,14,11,C,222.5,227,ज्ञानं यदा तदा विद्याद्,ज्ञानं यदा तदा विद्याद्,"ज्ञानम्, यदा, तदा, विद्यात्",High,Correct,Exact match
Shloka,14,11,D,227,233,विवृद्धं सत्त्वमित्युत,विवृद्धं सत्त्वमित्युत,"विवृद्धम्, सत्त्वम्, इति, उत",High,Correct,Exact match
Shloka,14,12,A,233,238,लोभः प्रवृत्तिरारम्भः,लोभः प्रवृत्तिरारम्भः,"लोभः, प्रवृत्तिः, आरम्भः",High,Correct,Exact match
Shloka,14,12,B,238,242.5,कर्मणामशमः स्पृहा,कर्मणामशमः स्पृहा,"कर्मणाम्, अशमः, स्पृहा",High,Correct,Exact match
Shloka,14,12,C,242.5,247,रजस्येतानि जायन्ते,रजस्येतानि जायन्ते,"रजसि, एतानि, जायन्ते",High,Correct,Exact match
Shloka,14,12,D,247,253,विवृद्धे भरतर्षभ,विवृद्धे भरतर्षभ,"विवृद्धे, भरतर्षभ",High,Correct,Exact match
Shloka,14,13,A,253,258,अप्रकाशोऽप्रवृत्तिश्च,अप्रकाशोऽप्रवृत्तिश्च,"अप्रकाशः, अप्रवृत्तिः, च",High,Correct,Exact match
Shloka,14,13,B,258,262.5,प्रमादो मोह एव च,प्रमादो मोह एव च,"प्रमादः, मोहः, एव, च",High,Correct,Exact match
Shloka,14,13,C,262.5,267,तमस्येतानि जायन्ते,तमस्येतानि जायन्ते,"तमसि, एतानि, जायन्ते",High,Correct,Exact match
Shloka,14,13,D,267,273,विवृद्धे कुरुनन्दन,विवृद्धे कुरुनन्दन,"विवृद्धे, कुरुनन्दन",High,Correct,Exact match
Shloka,14,14,A,273,278,यदा सत्त्वे प्रवृद्धे तु,यदा सत्त्वे प्रवृद्धे तु,"यदा, सत्त्वे, प्रवृद्धे, तु",High,Correct,Exact match
Shloka,14,14,B,278,282.5,प्रलयं याति देहभृत्,प्रलयं याति देहभृत्,"प्रलयम्, याति, देहभृत्",High,Correct,Exact match
Shloka,14,14,C,282.5,287,तदोत्तमविदां लोकान्,तदोत्तमविदां लोकान्,"तदा, उत्तमविदाम्, लोकान्",High,Correct,Exact match
Shloka,14,14,D,287,293,अमलान्प्रतिपद्यते,अमलान्प्रतिपद्यते,"अमलान्, प्रतिपद्यते",High,Correct,Exact match
Shloka,14,15,A,293,298,रजसि प्रलयं गत्वा,रजसि प्रलयं गत्वा,"रजसि, प्रलयम्, गत्वा",High,Correct,Exact match
Shloka,14,15,B,298,302.5,कर्मसङ्गिषु जायते,कर्मसङ्गिषु जायते,"कर्मसङ्गिषु, जायते",High,Correct,Exact match
Shloka,14,15,C,302.5,307,तथा प्रलीनस्तमसि,तथा प्रलीनस्तमसि,"तथा, प्रलीनः, तमसि",High,Correct,Exact match
Shloka,14,15,D,307,313,मूढयोनिषु जायते,मूढयोनिषु जायते,"मूढयोनिषु, जायते",High,Correct,Exact match
Shloka,14,16,A,313,318,कर्मणः सुकृतस्याहुः,कर्मणः सुकृतस्याहुः,"कर्मणः, सुकृतस्य, आहुः",High,Correct,Exact match
Shloka,14,16,B,318,322.5,सात्त्विकं निर्मलं फलम्,सात्त्विकं निर्मलं फलम्,"सात्त्विकम्, निर्मलम्, फलम्",High,Correct,Exact match
Shloka,14,16,C,322.5,327,रजसस्तु फलं दुःखं,रजसस्तु फलं दुःखं,"रजसः, तु, फलम्, दुःखम्",High,Correct,Exact match
Shloka,14,16,D,327,333,अज्ञानं तमसः फलम्,अज्ञानं तमसः फलम्,"अज्ञानम्, तमसः, फलम्",High,Correct,Exact match
Shloka,14,17,A,333,338,सत्त्वात्सञ्जायते ज्ञानं,सत्त्वात्सञ्जायते ज्ञानं,"सत्त्वात्, सञ्जायते, ज्ञानम्",High,Correct,Exact match
Shloka,14,17,B,338,342.5,रजसो लोभ एव च,रजसो लोभ एव च,"रजसः, लोभः, एव, च",High,Correct,Exact match
Shloka,14,17,C,342.5,347,प्रमादमोहौ तमसो,प्रमादमोहौ तमसो,"प्रमाद, मोहौ, तमसः",High,Correct,Exact match
Shloka,14,17,D,347,353,भवतोऽज्ञानमेव च,भवतोऽज्ञानमेव च,"भवतः, अज्ञानम्, एव, च",High,Correct,Exact match
Shloka,14,18,A,353,358,ऊर्ध्वं गच्छन्ति सत्त्वस्था,ऊर्ध्वं गच्छन्ति सत्त्वस्था,"ऊर्ध्वम्, गच्छन्ति, सत्त्वस्थाः",High,Correct,Exact match
Shloka,14,18,B,358,362.5,मध्ये तिष्ठन्ति राजसाः,मध्ये तिष्ठन्ति राजसाः,"मध्ये, तिष्ठन्ति, राजसाः",High,Correct,Exact match
Shloka,14,18,C,362.5,367,जघन्यगुणवृत्तिस्था,जघन्यगुणवृत्तिस्था,"जघन्य, गुण, वृत्तिस्थाः",High,Correct,Exact match
Shloka,14,18,D,367,373,अधो गच्छन्ति तामसाः,अधो गच्छन्ति तामसाः,"अधः, गच्छन्ति, तामसाः",High,Correct,Exact match
Shloka,14,19,A,373,378,नान्यं गुणेभ्यः कर्तारं,नान्यं गुणेभ्यः कर्तारं,"न, अन्यम्, गुणेभ्यः, कर्तारम्",High,Correct,Exact match
Shloka,14,19,B,378,382.5,यदा द्रष्टानुपश्यति,यदा द्रष्टानुपश्यति,"यदा, द्रष्टा, अनुपश्यति",High,Correct,Exact match
Shloka,14,19,C,382.5,387,गुणेभ्यश्च परं वेत्ति,गुणेभ्यश्च परं वेत्ति,"गुणेभ्यः, च, परम्, वेत्ति",High,Correct,Exact match
Shloka,14,19,D,387,393,मद्भावं सोऽधिगच्छति,मद्भावं सोऽधिगच्छति,"मद्भावम्, सः, अधिगच्छति",High,Correct,Exact match
Shloka,14,20,A,393,398,गुणानेतानतीत्य त्रीन्,गुणानेतानतीत्य त्रीन्,"गुणान्, एतान्, अतीत्य, त्रीन्",High,Correct,Exact match
Shloka,14,20,B,398,402.5,देही देहसमुद्भवान्,देही देहसमुद्भवान्,"देही, देहसमुद्भवान्",High,Correct,Exact match
Shloka,14,20,C,402.5,407,जन्ममृत्युजरादुःखैर्,जन्ममृत्युजरादुःखैर्,"जन्म, मृत्यु, जरा, दुःखैः",High,Correct,Exact match
Shloka,14,20,D,407,413,विमुक्तोऽमृतमश्नुते,विमुक्तोऽमृतमश्नुते,"विमुक्तः, अमृतम्, अश्नुते",High,Correct,Exact match
Speaker_Label,14,21,-,413,416,अर्जुन उवाच,अर्जुन उवाच,-,High,Correct,Exact match
Shloka,14,21,A,416,421,कैर्लिङ्गैस्त्रीन्गुणानेतान,कैर्लिङ्गैस्त्रीन्गुणानेतान,"कैः, लिङ्गैः, त्रीन्, गुणान्, एतान्",High,Correct,Exact match
Shloka,14,21,B,421,425.5,अतीतो भवति प्रभो,अतीतो भवति प्रभो,"अतीतः, भवति, प्रभो",High,Correct,Exact match
Shloka,14,21,C,425.5,430,किमाचारः कथं चैतां,किमाचारः कथं चैतां,"किम्, आचारः, कथम्, च, एताम्",High,Correct,Exact match
Shloka,14,21,D,430,436,स्त्रीन्गुणाानतिवर्तते,स्त्रीन्गुणाानतिवर्तते,"त्रीन्, गुणान्, अतिवर्तते",High,Correct,Exact match
Speaker_Label,14,22,-,436,439,श्रीभगवानुवाच,श्रीभगवानुवाच,-,High,Correct,Exact match
Shloka,14,22,A,439,444,प्रकाशं च प्रवृत्तिं च,प्रकाशं च प्रवृत्तिं च,"प्रकाशम्, च, प्रवृत्तिम्, च",High,Correct,Exact match
Shloka,14,22,B,444,448.5,मोहमेव च पाण्डव,मोहमेव च पाण्डव,"मोहम्, एव, च, पाण्डव",High,Correct,Exact match
Shloka,14,22,C,448.5,453,न द्वेष्टि सम्प्रवृत्तानि,न द्वेष्टि सम्प्रवृत्तानि,"न, द्वेष्टि, सम्प्रवृत्तानि",High,Correct,Exact match
Shloka,14,22,D,453,459,न निवृत्तानि काङ्क्षति,न निवृत्तानि काङ्क्षति,"न, निवृत्तानि, काङ्क्षति",High,Correct,Exact match
Shloka,14,23,A,459,464,उदासीनवदासीनो,उदासीनवदासीनो,"उदासीनवत्, आसीनः",High,Correct,Exact match
Shloka,14,23,B,464,468.5,गुणैर्यो न विचाल्यते,गुणैर्यो न विचाल्यते,"गुणैः, यः, न, विचाल्यते",High,Correct,Exact match
Shloka,14,23,C,468.5,473,गुणा वर्तन्त इत्येवं,गुणा वर्तन्त इत्येवं,"गुणाः, वर्तन्ते, इति, एवम्",High,Correct,Exact match
Shloka,14,23,D,473,479,योऽवतिष्ठति नेङ्गते,योऽवतिष्ठति नेङ्गते,"यः, अवतिष्ठति, न, इङ्गते",High,Correct,Exact match
Shloka,14,24,A,479,484,समदुःखसुखः स्वस्थः,समदुःखसुखः स्वस्थः,"समदुःखसुखः, स्वस्थः",High,Correct,Exact match
Shloka,14,24,B,484,488.5,समलोष्टाश्मकाञ्चनः,समलोष्टाश्मकाञ्चनः,समलोष्टाश्मकाञ्चनः,High,Correct,Exact match
Shloka,14,24,C,488.5,493,तुल्यप्रियाप्रियो धीरः,तुल्यप्रियाप्रियो धीरः,"तुल्यप्रियाप्रियः, धीरः",High,Correct,Exact match
Shloka,14,24,D,493,499,तुल्यनिन्दात्मसंस्तुतिः,तुल्यनिन्दात्मसंस्तुतिः,तुल्यनिन्दात्मसंस्तुतिः,High,Correct,Exact match
Shloka,14,25,A,499,504,मानापमानयोस्तुल्यः,मानापमानयोस्तुल्यः,"मानापमानयोः, तुल्यः",High,Correct,Exact match
Shloka,14,25,B,504,508.5,तुल्यो मित्रारिपक्षयोः,तुल्यो मित्रारिपक्षयोः,"तुल्यः, मित्रारिपक्षयोः",High,Correct,Exact match
Shloka,14,25,C,508.5,513,सर्वारम्भपरित्यागी,सर्वारम्भपरित्यागी,सर्वारम्भपरित्यागी,High,Correct,Exact match
Shloka,14,25,D,513,519,गुणातीतः स उच्यते,गुणातीतः स उच्यते,"गुणातीतः, सः, उच्यते",High,Correct,Exact match
Shloka,14,26,A,519,524,मां च योऽव्यभिचारेण,मां च योऽव्यभिचारेण,"मां, च, यः, अव्यभिचारेण",High,Correct,Exact match
Shloka,14,26,B,524,528.5,भक्तियोगेन सेवते,भक्तियोगेन सेवते,"भक्तियोगेन, सेवते",High,Correct,Exact match
Shloka,14,26,C,528.5,533,स गुणान्समतीत्यैतान्,स गुणान्समतीत्यैतान्,"सः, गुणान्, समतीत्य, एतान्",High,Correct,Exact match
Shloka,14,26,D,533,539,ब्रह्मभूयाय कल्पते,ब्रह्मभूयाय कल्पते,"ब्रह्मभूयाय, कल्पते",High,Correct,Exact match
Shloka,14,27,A,539,544,ब्रह्मणो हि प्रतिष्ठाहम,ब्रह्मणो हि प्रतिष्ठाहम,"ब्रह्मणः, हि, प्रतिष्ठा, अहम्",High,Correct,Exact match
Shloka,14,27,B,544,548.5,अमृतस्याव्ययस्य च,अमृतस्याव्ययस्य च,"अमृतस्य, अव्ययस्य, च",High,Correct,Exact match
Shloka,14,27,C,548.5,553,शाश्वतस्य च धर्मस्य,शाश्वतस्य च धर्मस्य,"शाश्वतस्य, च, धर्मस्य",High,Correct,Exact match
Shloka,14,27,D,553,559,सुखस्यैकान्तिकस्य च,सुखस्यैकान्तिकस्य च,"सुखस्य, एकान्तिकस्य, च",High,Correct,Exact match
Pushpika,14,0,-,559,600,ॐ तत्सदिति श्रीमद्भगवद्गीतासु...,ॐ तत्सदिति श्रीमद्भगवद्गीतासु...,-,High,Correct,Exact match
Prayer,15,0,-,0,4,ॐ श्रीपरमात्मने नमः,ॐ श्रीपरमात्मने नम:,-,High,Correct,Exact match
Chapter_Title,15,0,-,4,7,श्रीमद्भगवद्गीता,श्रीमद्भगवद्गीता,-,High,Correct,Exact match
Chapter_Heading,15,0,-,7,11.2,अथ पञ्चदशोऽध्यायः,अथ पञ्चदशोऽध्याय:,-,High,Correct,Exact match
Speaker_Label,15,1,-,11.2,14.8,श्रीभगवानुवाच,श्रीभगवानुवाच,-,High,Correct,Exact match
Shloka,15,1,A,14.8,19.5,ऊर्ध्वमूलमधःशाखम्,ऊर्ध्वमूलमधः(श्) शाखम्,-,High,Matched,Sandhi/Pronunciation matches spoken audio
Shloka,15,1,B,19.5,23.6,अश्वत्थं प्राहुरव्ययम्,अश्वत्थं(म्) प्राहुरव्ययम्,-,High,Matched,Exact pronunciation alignment
Shloka,15,1,C,23.6,28,छन्दांसि यस्य पर्णानि,छन्दांसि यस्य पर्णानि,-,High,Correct,Exact match
Shloka,15,1,D,28,33,यस्तं वेद स वेदवित्,यस्तं(व्ँ) वेद स वेदवित्,-,High,Matched,Exact pronunciation alignment
Shloka,15,2,A,33,38,अधश्चोर्ध्वं प्रसृतास्तस्य शाखा,अधश्चोर्ध्वं(म्) प्रसृतास्तस्य शाखा,-,High,Matched,Exact pronunciation alignment
Shloka,15,2,B,38,42.4,गुणप्रवृद्धा विषयप्रवालाः,गुणप्रवृद्धा विषयप्रवालाः,-,High,Correct,Exact match
Shloka,15,2,C,42.4,47,अधश्च मूलान्यनुसन्ततानि,अधश्च मूलान्यनुसन्ततानि,-,High,Correct,Exact match
Shloka,15,2,D,47,52.8,कर्मानुबन्धीनि मनुष्यलोके,कर्मानुबन्धीनि मनुष्यलोके,-,High,Correct,Exact match
Shloka,15,3,A,52.8,57.6,न रूपमस्येह तथोपलभ्यते,न रूपमस्येह तथोपलभ्यते,-,High,Correct,Exact match
Shloka,15,3,B,57.6,62.2,नान्तो न चादिर्न च सम्प्रतिष्ठा,नान्तो न चादिर्न च सम्प्रतिष्ठा,-,High,Correct,Exact match
Shloka,15,3,C,62.2,67.2,अश्वत्थमेनं सुविरूढमूलम्,अश्वत्थमेनं(म्) सुविरूढमूलम्,-,High,Matched,Exact pronunciation alignment
Shloka,15,3,D,67.2,72.8,असङ्गशस्त्रेण दृढेन छित्त्वा,असङ्गशस्त्रेण दृढेन छित्त्वा,-,High,Correct,Exact match
Shloka,15,4,A,72.8,78.4,ततः पदं तत्परिमार्गितव्यं,ततः(फ्) पदं(न्) तत्परिमार्गितव्यं(य्ँ),-,High,Matched,Exact pronunciation alignment
Shloka,15,4,B,78.4,83,यस्मिन्गता न निवर्तन्ति भूयः,यस्मिन्गता न निवर्तन्ति भूयः,-,High,Correct,Exact match
Shloka,15,4,C,83,88,तमेव चाद्यं पुरुषं प्रपद्ये,तमेव चाद्यं(म्) पुरुषं(म्) प्रपद्ये,-,High,Matched,Exact pronunciation alignment
Shloka,15,4,D,88,94,यतः प्रवृत्तिः प्रसृता पुराणी,यतः(फ्) प्रवृत्तिः(फ्) प्रसृता पुराणी,-,High,Matched,Exact pronunciation alignment
Shloka,15,5,A,94,98.8,निर्मानमोहा जितसङ्गदोषा,निर्मानमोहा जितसङ्गदोषा,-,High,Correct,Exact match
Shloka,15,5,B,98.8,103.5,अध्यात्मनित्या विनिवृत्तकामाः,अध्यात्मनित्या विनिवृत्तकामाः,-,High,Correct,Exact match
Shloka,15,5,C,103.5,108,द्वन्द्वैर्विमुक्ताः सुखदुःखसञ्ज्ञैः,द्वन्द्वैर्विमुक्ताः(स्) सुखदुःखसञ्ज्ञै:(र्),-,High,Matched,Exact pronunciation alignment
Shloka,15,5,D,108,114.5,गच्छन्त्यमूढाः पदमव्ययं तत्,गच्छन्त्यमूढाः(फ्) पदमव्ययं(न्) तत्,-,High,Matched,Exact pronunciation alignment
Shloka,15,6,A,114.5,119.2,न तद्भासयते सूर्यो,न तद्भासयते सूर्यो,-,High,Correct,Exact match
Shloka,15,6,B,119.2,123.5,न शशाङ्को न पावकः,न शशाङ्को न पावकः,-,High,Correct,Exact match
Shloka,15,6,C,123.5,127.8,यद्गत्वा न निवर्तन्ते,यद्गत्वा न निवर्तन्ते,-,High,Correct,Exact match
Shloka,15,6,D,127.8,133.5,तद्धाम परमं मम,तद्धाम परमं(म्) मम,-,High,Matched,Exact pronunciation alignment
Shloka,15,7,A,133.5,138.2,ममैवांशो जीवलोके,ममैवांशो जीवलोके,-,High,Correct,Exact match
Shloka,15,7,B,138.2,142.8,जीवभूतः सनातनः,जीवभूतः(स्) सनातनः,-,High,Matched,Exact pronunciation alignment
Shloka,15,7,C,142.8,147.2,मनः षष्ठानीन्द्रियाणि,मनः(ष) षष्ठानीन्द्रियाणि,-,High,Matched,Exact pronunciation alignment
Shloka,15,7,D,147.2,152.8,प्रकृतिस्थानि कर्षति,प्रकृतिस्थानि कर्षति,-,High,Correct,Exact match
Shloka,15,8,A,152.8,157.8,शरीरं यदवाप्नोति,शरीरं(य्ँ) यदवाप्नोति,-,High,Matched,Exact pronunciation alignment
Shloka,15,8,B,157.8,162.2,यच्चाप्युत्क्रामतीश्वरः,यच्चाप्युत्क्रामतीश्वरः,-,High,Correct,Exact match
Shloka,15,8,C,162.2,166.5,गृहीत्वैतानि संयाति,गृहीत्वैतानि संयाति,-,High,Correct,Exact match
Shloka,15,8,D,166.5,172.5,वायुर्गन्धानिवाशयात्,वायुर्गन्धानिवाशयात्,-,High,Correct,Exact match
Shloka,15,9,A,172.5,177,श्रोत्रं चक्षुः स्पर्शनं च,श्रोत्रं(ञ्) चक्षुः(स्) स्पर्शनं(ञ्) च,-,High,Matched,Exact pronunciation alignment
Shloka,15,9,B,177,181.6,रसनं घ्राणमेव च,रसनं(ङ्) घ्राणमेव च,-,High,Matched,Exact pronunciation alignment
Shloka,15,9,C,181.6,186,अधिष्ठाय मनश्चायं,अधिष्ठाय मनश्चायं(व्ँ),-,High,Matched,Exact pronunciation alignment
Shloka,15,9,D,186,192,विषयानुपसेवते,विषयानुपसेवते,-,High,Correct,Exact match
Shloka,15,10,A,192,197,उत्क्रामन्तं स्थितं वापि,उत्क्रामन्तं(म्) स्थितं(व्ँ) वापि,-,High,Matched,Exact pronunciation alignment
Shloka,15,10,B,197,201.2,भुञ्जानं वा गुणान्वितम्,भुञ्जानं(व्ँ) वा गुणान्वितम्,-,High,Matched,Exact pronunciation alignment
Shloka,15,10,C,201.2,205.5,विमूढा नानुपश्यन्ति,विमूढा नानुपश्यन्ति,-,High,Correct,Exact match
Shloka,15,10,D,205.5,211.5,पश्यन्ति ज्ञानचक्षुषः,पश्यन्ति ज्ञानचक्षुषः,-,High,Correct,Exact match
Shloka,15,11,A,211.5,216.5,यतन्तो योगिनश्चैनं,यतन्तो योगिनश्चैनं(म्),-,High,Matched,Exact pronunciation alignment
Shloka,15,11,B,216.5,221,पश्यन्त्यात्मन्यवस्थितम्,पश्यन्त्यात्मन्यवस्थितम्,-,High,Correct,Exact match
Shloka,15,11,C,221,225.5,यतन्तोऽप्यकृतात्मानो,यतन्तोऽप्यकृतात्मानो,-,High,Correct,Exact match
Shloka,15,11,D,225.5,231.2,नैनं पश्यन्त्यचेतसः,नैनं(म्) पश्यन्त्यचेतसः,-,High,Matched,Exact pronunciation alignment
Shloka,15,12,A,231.2,236,यदादित्यगतं तेजो,यदादित्यगतं(न्) तेजो,-,High,Matched,Exact pronunciation alignment
Shloka,15,12,B,236,240.6,जगद्भासयतेऽखिलम्,जगद्भासयतेऽखिलम्,-,High,Correct,Exact match
Shloka,15,12,C,240.6,245,यच्चन्द्रमसि यच्चाग्नौ,यच्चन्द्रमसि यच्चाग्नौ,-,High,Correct,Exact match
Shloka,15,12,D,245,250.8,तत्तेजो विद्धि मामकम्,तत्तेजो विद्धि मामकम्,-,High,Correct,Exact match
Shloka,15,13,A,250.8,255.4,गामाविश्य च भूतानि,गामाविश्य च भूतानि,-,High,Correct,Exact match
Shloka,15,13,B,255.4,260,धारयाम्यहमोजसा,धारयाम्यहमोजसा,-,High,Correct,Exact match
Shloka,15,13,C,260,265,पुष्णामि चौषधीः सर्वाः,पुष्णामि चौषधीः(स्) सर्वाः(स्),-,High,Matched,Exact pronunciation alignment
Shloka,15,13,D,265,271,सोमो भूत्वा रसात्मकः,सोमो भूत्वा रसात्मकः,-,High,Correct,Exact match
Shloka,15,14,A,271,276,अहं वैश्वानरो भूत्वा,अहं(व्ँ) वैश्वानरो भूत्वा,-,High,Matched,Exact pronunciation alignment
Shloka,15,14,B,276,280.5,प्राणिनां देहमाश्रितः,प्राणिनां(न्) देहमाश्रितः,-,High,Matched,Exact pronunciation alignment
Shloka,15,14,C,280.5,285,प्राणापानसमायुक्तः,प्राणापानसमायुक्तः(फ्),-,High,Matched,Exact pronunciation alignment
Shloka,15,14,D,285,291.5,पचाम्यन्नं चतुर्विधम्,पचाम्यन्नं(ञ्) चतुर्विधम्,-,High,Matched,Exact pronunciation alignment
Shloka,15,15,A,291.5,297,सर्वस्य चाहं हृदि सन्निविष्टो,सर्वस्य चाहं(म्) हृदि सन्निविष्टो,-,High,Matched,Exact pronunciation alignment
Shloka,15,15,B,297,302.2,मत्तः स्मृतिर्ज्ञानमपोहनं च,मत्तः(स्) स्मृतिर्ज्ञानमपोहनं(ञ्) च,-,High,Matched,Exact pronunciation alignment
Shloka,15,15,C,302.2,306.8,वेदैश्च सर्वैरहमेव वेद्यो,वेदैश्च सर्वैरहमेव वेद्यो,-,High,Correct,Exact match
Shloka,15,15,D,306.8,313,वेदान्तकृद्वेदविदेव चाहम्,वेदान्तकृद्वेदविदेव चाहम्,-,High,Correct,Exact match
Shloka,15,16,A,313,318,द्वाविमौ पुरुषौ लोके,द्वाविमौ पुरुषौ लोके,-,High,Correct,Exact match
Shloka,15,16,B,318,322.2,क्षरश्चाक्षर एव च,क्षरश्चाक्षर एव च,-,High,Correct,Exact match
Shloka,15,16,C,322.2,326.5,क्षरः सर्वाणि भूतानि,क्षरः(स्) सर्वाणि भूतानि,-,High,Matched,Exact pronunciation alignment
Shloka,15,16,D,326.5,332.2,कूटस्थोऽक्षर उच्यते,कूटस्थोऽक्षर उच्यते,-,High,Correct,Exact match
Shloka,15,17,A,332.2,337,उत्तमः पुरुषस्त्वन्यः,उत्तमः(फ्) पुरुषस्त्वन्यः(फ्),-,High,Matched,Exact pronunciation alignment
Shloka,15,17,B,337,341.6,परमात्मेत्युदाहृतः,परमात्मेत्युदाहृतः,-,High,Correct,Exact match
Shloka,15,17,C,341.6,346,यो लोकत्रयमाविश्य,यो लोकत्रयमाविश्य,-,High,Correct,Exact match
Shloka,15,17,D,346,351.8,बिभर्त्यव्यय ईश्वरः,बिभर्त्यव्यय ईश्वरः,-,High,Correct,Exact match
Shloka,15,18,A,351.8,356.5,यस्मात्क्षरमतीतोऽहम्,यस्मात्क्षरमतीतोऽहम्,-,High,Correct,Exact match
Shloka,15,18,B,356.5,361,अक्षरादपि चोत्तमः,अक्षरादपि चोत्तमः,-,High,Correct,Exact match
Shloka,15,18,C,361,365.8,अतोऽस्मि लोके वेदे च,अतोऽस्मि लोके वेदे च,-,High,Correct,Exact match
Shloka,15,18,D,365.8,371.8,प्रथितः पुरुषोत्तमः,प्रथितः(फ्) पुरुषोत्तमः,-,High,Matched,Exact pronunciation alignment
Shloka,15,19,A,371.8,377,यो मामेवमसम्मूढो,यो मामेवमसम्मूढो,-,High,Correct,Exact match
Shloka,15,19,B,377,381.5,जानाति पुरुषोत्तमम्,जानाति पुरुषोत्तमम्,-,High,Correct,Exact match
Shloka,15,19,C,381.5,385.8,स सर्वविद्भजति मां,स सर्वविद्भजति मां(म्),-,High,Matched,Exact pronunciation alignment
Shloka,15,19,D,385.8,391.8,सर्वभावेन भारत,सर्वभावेन भारत,-,High,Correct,Exact match
Shloka,15,20,A,391.8,397,इति गुह्यतमं शास्त्रम्,इति गुह्यतमं(म्) शास्त्रम्,-,High,Matched,Exact pronunciation alignment
Shloka,15,20,B,397,401.5,इदमुक्तं मयानघ,इदमुक्तं(म्) मयानघ,-,High,Matched,Exact pronunciation alignment
Shloka,15,20,C,401.5,405.8,एतद्बुद्ध्वा बुद्धिमान्स्यात्,एतद्बुद्ध्वा बुद्धिमान्स्यात्,-,High,Correct,Exact match
Shloka,15,20,D,405.8,412,कृतकृत्यश्च भारत,कृतकृत्यश्च भारत,-,High,Correct,Exact match
Pushpika,15,0,-,412,441.5,ॐ तत्सदिति श्रीमद्भगवद्गीतासु उपनिषत्सु ब्रह्मविद्यायां योगशास्त्रे श्रीकृष्णार्जुनसंवादे पुरुषोत्तमयोगो नाम पञ्चदशोऽध्यायः,ॐ तत्सदिति श्रीमद्भगवद्गीतासु उपनिषत्सु ब्रह्मविद्यायां(य्ँ) योगशास्त्रे श्रीकृष्णार्जुनसंवादे पुरुषोत्तमयोगो नाम पञ्चदशोऽध्याय:॥,-,High,Matched,Completed successfully with minor pronunciation/sandhi notations matching the CSV
Prayer,16,0,-,0,4,ॐ श्रीपरमात्मने नमः,ॐ श्रीपरमात्मने नम:,-,High,Correct,Exact match
Chapter_Title,16,0,-,4,7.2,श्रीमद्भगवद्गीता,श्रीमद्भगवद्गीता,-,High,Correct,Exact match
Chapter_Heading,16,0,-,7.2,11.2,अथ षोडशोऽध्यायः,अथ षोडशोऽध्याय:,-,High,Correct,Exact match
Speaker_Label,16,1,-,11.2,14.8,श्रीभगवानुवाच,श्रीभगवानुवाच,-,High,Correct,Exact match
Shloka,16,1,A,14.8,19.6,अभयं सत्त्वसंशुद्धिः,अभयं(म्) सत्त्वसंशुद्धिः(र्),-,High,Matched,Sandhi/Pronunciation matches spoken audio
Shloka,16,1,B,19.6,23.8,ज्ञानयोगव्यवस्थितिः,ज्ञानयोगव्यवस्थितिः,-,High,Correct,Exact match
Shloka,16,1,C,23.8,28,दानं दमश्च यज्ञश्च,दानं(न्) दमश्च यज्ञश्च,-,High,Matched,Exact pronunciation alignment
Shloka,16,1,D,28,33.2,स्वाध्यायस्तप आर्जवम्,स्वाध्यायस्तप आर्जवम्,-,High,Correct,Exact match
Shloka,16,2,A,33.2,38,अहिंसा सत्यमक्रोधः,अहिंसा सत्यमक्रोध:(स्),-,High,Matched,Exact pronunciation alignment
Shloka,16,2,B,38,42.4,त्यागः शान्तिरपैशुनम्,त्यागः(श्) शान्तिरपैशुनम्,-,High,Matched,Exact pronunciation alignment
Shloka,16,2,C,42.4,47,दया भूतेष्वलोलुप्त्वं,दया भूतेष्वलोलुप्त्वं(म्),-,High,Matched,Exact pronunciation alignment
Shloka,16,2,D,47,52.5,मार्दवं ह्रीरचापलम्,मार्दवं(म्) ह्रीरचापलम्,-,High,Matched,Exact pronunciation alignment
Shloka,16,3,A,52.5,57.5,तेजः क्षमा धृतिः शौचम्,तेजः क्षमा धृतिः(श्) शौचम्,-,High,Matched,Exact pronunciation alignment
Shloka,16,3,B,57.5,62,अद्रोहो नातिमानिता,अद्रोहो नातिमानिता,-,High,Correct,Exact match
Shloka,16,3,C,62,66.8,भवन्ति सम्पदं दैवीम्,भवन्ति सम्पदं(न्) दैवीम्,-,High,Matched,Exact pronunciation alignment
Shloka,16,3,D,66.8,72.5,अभिजातस्य भारत,अभिजातस्य भारत,-,High,Correct,Exact match
Shloka,16,4,A,72.5,77.8,दम्भो दर्पोऽभिमानश्च,दम्भो दर्पोऽभिमानश्च,-,High,Correct,Exact match
Shloka,16,4,B,77.8,82.2,क्रोधः पारुष्यमेव च,क्रोधः(फ्) पारुष्यमेव च,-,High,Matched,Exact pronunciation alignment
Shloka,16,4,C,82.2,87,अज्ञानं चाभिजातस्य,अज्ञानं(ञ्) चाभिजातस्य,-,High,Matched,Exact pronunciation alignment
Shloka,16,4,D,87,92.6,पार्थ सम्पदमासुरीम्,पार्थ सम्पदमासुरीम्,-,High,Correct,Exact match
